Job ID,Agency,Posting Type,# Of Positions,Business Title,Civil Service Title,Title Classification,Level,Job Category,Full-Time/Part-Time indicator,Career Level,Work Location,Division/Work Unit,Residency Requirement,Salary From Annual,Salary To Annual,Title Seniority,Borough,Salary Spread,Is Full Time,Is External,Career Level Encoded,Job Category Encoded,Agency Encoded,Borough Encoded,Title Seniority Encoded,Title Classification Encoded,Posting Type Encoded
531064,DEPT OF HEALTH/MENTAL HYGIENE,External,1,"Physician, Bureau of Public Health Clinics",CITY MEDICAL SPECIALIST (PART-,Non-Competitive-5,4,Health,P,Experienced (non-manager),"303 9Th Ave., N.Y.",Medical Services,New York City Residency is not required for this position,21379.8,22913.8,Standard,Other,1534.0,0,1,3,152,22,3,6,3,0
592308,DEPT OF ENVIRONMENT PROTECTION,External,1,Supervisor Electrician,SUPERVISOR ELECTRICIAN,Competitive-1,0,"Health Public Safety, Inspections, & Enforcement",F,Experienced (non-manager),96-05 Horace Harding Expway,HAZARDOUS MTRLS. RESPONSE UNIT,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",140857.6,140857.6,Manager,Other,0.0,1,1,3,157,21,3,3,0,0
618399,DEPT OF DESIGN & CONSTRUCTION,Internal,1,Engineer-In-Charge,ASSOCIATE PROJECT MANAGER,Competitive-1,2,"Engineering, Architecture, & Planning",F,Experienced (non-manager),30-30 Thomson Ave L I City Qns,INFRA/CONST.MGMT2/S. QNS/SEC2,New York City Residency is not required for this position.,81571.0,101230.0,Standard,Queens,19659.0,1,0,3,123,20,4,6,0,1
628435,OFFICE OF MANAGEMENT & BUDGET,Internal,1,Analyst  ACS,BUDGET ANALYST (OMB),Pending Classification-2,1,"Finance, Accounting, & Procurement Policy, Research & Analysis",F,Entry-Level,255 Greenwich Street,Social Services,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",51550.0,73806.0,Standard,Other,22256.0,1,0,1,141,49,3,6,4,1
606803,DEPARTMENT OF TRANSPORTATION,External,1,Freight Analyst,CITY RESEARCH SCIENTIST,Non-Competitive-5,1,"Engineering, Architecture, & Planning Policy, Research & Analysis",F,Experienced (non-manager),55 Water St Ny Ny,Regional & Strategic Planning,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",70087.0,84805.0,Standard,Other,14718.0,1,1,3,129,18,3,6,3,0
604985,DEPT OF DESIGN & CONSTRUCTION,External,2,Jr. Project Manager,PROJECT MANAGER INTERN#,Competitive-1,0,"Building Operations & Maintenance Policy, Research & Analysis",F,Entry-Level,30-30 Thomson Ave L I City Qns,Pub Bldgs/Courts,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",56313.0,64760.0,Manager,Queens,8447.0,1,1,1,51,20,4,3,0,0
595932,DEPARTMENT OF TRANSPORTATION,External,1,Team Leader,CIVIL ENGINEER,Competitive-1,3,"Engineering, Architecture, & Planning",F,Experienced (non-manager),55 Water St Ny Ny,Bureau of Bridges Exec Hdqtr,New York City Residency is not required for this position,98470.0,133496.0,Senior,Other,35026.0,1,1,3,123,18,3,5,0,0
566187,DEPARTMENT OF TRANSPORTATION,External,1,Senior Director of Physical Accessibility,ADMINISTRATIVE PROJECT MANAGER,Competitive-1,M2,"Policy, Research & Analysis",F,Manager,55 Water St Ny Ny,Office of the Commissioner,New York City Residency is not required for this position.,64922.0,173486.0,Director,Other,108564.0,1,1,4,166,18,3,0,0,0
610133,HRA/DEPT OF SOCIAL SERVICES,External,1,"DIRECTOR, DATA ANALYTIC, REPORTING & TRIAGE (DART)",ADMINISTRATIVE STAFF ANALYST (,Competitive-1,0,Administration & Human Resources,F,Manager,375 Pearl Street,DSS ACCOUNTABILITY OFFICE NM,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",94715.0,110000.0,Director,Other,15285.0,1,1,4,0,34,3,0,0,0
561355,DEPT OF ENVIRONMENT PROTECTION,External,1,Emergency Management Specialist,CITY PLANNER,Competitive-1,4,"Engineering, Architecture, & Planning Technology, Data & Innovation",F,Experienced (non-manager),96-05 Horace Harding Expway,BWT - ADMINISTRATION/PERSONNEL,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",78128.0,118657.0,Standard,Other,40529.0,1,1,3,132,21,3,6,0,0
618180,DEPARTMENT FOR THE AGING,External,1,Assistant to the Commissioner,SPECIAL ASSISTANT TO COMMISSIO,Non-Competitive-5,0,Constituent Services & Community Programs Communications & Intergovernmental Affairs Social Services,F,Experienced (non-manager),"2 Lafayette St., N.Y.",OFFICE OF THE COMMISSIONER,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",68512.0,83047.0,Executive,Other,14535.0,1,1,3,88,9,3,1,3,0
618692,NYC EMPLOYEES RETIREMENT SYS,External,1,Senior Server and Application Administrator,CYBER SECURITY ANALYST,Competitive-1,2,"Technology, Data & Innovation Policy, Research & Analysis",F,Experienced (non-manager),"335 Adams Street, Brooklyn Ny",Executive Management,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",85371.0,98177.0,Senior,Brooklyn,12806.0,1,1,3,178,41,1,5,0,0
513665,HRA/DEPT OF SOCIAL SERVICES,External,1,CONTROL CLERK,CLERICAL ASSOCIATE,Competitive-1,3,Administration & Human Resources Social Services,F,Experienced (non-manager),470 Vanderbilt Ave,MAP MEDICAID ELIGIBILITY NM,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",36390.0,41848.0,Standard,Other,5458.0,1,1,3,46,34,3,6,0,0
538106,DEPARTMENT OF CORRECTION,External,32,Investigator,INVESTIGATOR (DISCIPLINE) (DOC,Non-Competitive-5,2,"Public Safety, Inspections, & Enforcement",F,Entry-Level,75-20 Astoria Blvd,Investigation Division,No Residency Requirement,58167.0,58167.0,Standard,Other,0.0,1,1,1,169,13,3,6,3,0
607588,HRA/DEPT OF SOCIAL SERVICES,External,6,MEDICAID HELPLINE AGENT,ELIGIBILITY SPECIALIST,Competitive-1,2,Social Services,F,Experienced (non-manager),92-31 Union Hall St. Jamaica N,Constituent Services-NM MD,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",41248.0,62333.0,Standard,Queens,21085.0,1,1,3,170,34,4,6,0,0
604900,DEPT OF ENVIRONMENT PROTECTION,Internal,1,Project Engineer,ENVIRONMENTAL ENGINEER,Competitive-1,2,"Engineering, Architecture, & Planning Policy, Research & Analysis Public Safety, Inspections, & Enforcement",F,Experienced (non-manager),59-17 Junction Blvd Corona Ny,FILTRATION AVOIDANCE,New York City Residency is not required for this position,88026.0,122295.0,Standard,Queens,34269.0,1,0,3,130,21,4,6,0,1
623935,HOUSING PRESERVATION & DVLPMNT,Internal,1,Case Manager,COMMUNITY ASSOCIATE,Non-Competitive-5,0,Constituent Services & Community Programs,F,Entry-Level,100 Gold Street,Division of Tenant & Owner Res,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",48170.0,48170.0,Manager,Other,0.0,1,0,1,76,33,3,3,3,1
603100,DEPT OF HEALTH/MENTAL HYGIENE,External,1,"Assistant Director of Translation Services & Research, Bureau of Communications",CITY RESEARCH SCIENTIST,Non-Competitive-5,2,"Health Policy, Research & Analysis",F,Experienced (non-manager),42-09 28th Street,Public Information,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",82506.0,82506.0,Director,Other,0.0,1,1,3,156,22,3,0,3,0
589862,DEPT OF ENVIRONMENT PROTECTION,External,2,Machinist,MACHINIST,Competitive-1,0,Building Operations & Maintenance,F,Entry-Level,106-36 180th Street,QUEENS REPAIRS,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",77542.40000000001,90272.0,Standard,Other,12729.599999999991,1,1,1,50,21,3,6,0,0
619324,DEPT OF HEALTH/MENTAL HYGIENE,Internal,1,Senior Director Healthcare and Community Readiness,AGENCY ATTORNEY,Non-Competitive-5,4,"Constituent Services & Community Programs Health Legal Affairs Policy, Research & Analysis",F,Experienced (non-manager),42-09 28th Street,Healthcare & Comm Readiness,New York City Residency is not required for this position,90870.0,135000.0,Director,Other,44130.0,1,0,3,103,22,3,0,3,1
598752,TAX COMMISSION,Internal,1,Senior .Net Developer/Analyst,CERT IT DEVELOPER (APP),Competitive-1,3,"Technology, Data & Innovation",F,Experienced (non-manager),"1 Centre St., N.Y.",Civ Serv & Prov Employees,New York City Residency is not required for this position,100743.0,142460.0,Senior,Manhattan,41717.0,1,0,3,171,55,2,5,0,1
612421,DEPT OF ENVIRONMENT PROTECTION,Internal,1,"Service Termination Unit, Director",ADMINISTRATIVE STAFF ANALYST (,Competitive-1,0,"Communications & Intergovernmental Affairs Finance, Accounting, & Procurement",F,Experienced (non-manager),59-17 Junction Blvd Corona Ny,Collections Unit,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",84451.0,113550.0,Director,Queens,29099.0,1,0,3,59,21,4,0,0,1
593029,DEPT OF DESIGN & CONSTRUCTION,Internal,1,Deputy Director,ADM ENGINEER (NON MGRL),Competitive-1,0,"Engineering, Architecture, & Planning",F,Experienced (non-manager),"40 Worth St., N.Y.",INFRA/CONST.MGMT3/MAN/SEC2,New York City Residency is not required for this position.,58682.0,134570.0,Director,Other,75888.0,1,0,3,123,20,3,0,0,1
608354,DEPT OF YOUTH & COMM DEV SRVS,External,1,"BOROUGH MANAGER, FFICE OF NEIGHBORHOOD SAFETY","BOROUGH MANAGER, OFFICE OF NEI",Pending Classification-2,0,Constituent Services & Community Programs,F,Experienced (non-manager),"2 Lafayette St., N.Y.",Off. Of Neighbor Safety ONS,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",83457.0,120000.0,Manager,Other,36543.0,1,1,3,76,25,3,3,4,0
548965,HRA/DEPT OF SOCIAL SERVICES,External,1,SENIOR FULL STACK .NET DEVELOPER,COMPUTER SPECIALIST (SOFTWARE),Competitive-1,3,"Technology, Data & Innovation Social Services",F,Experienced (non-manager),15 Metrotech,Mgmt Information System-NM,New York City Residency is not required for this position,92194.0,106023.0,Senior,Bronx,13829.0,1,1,3,182,34,0,5,0,0
524625,DEPARTMENT OF TRANSPORTATION,Internal,1,Project Manager,TRANSPORTATION SPECIALIST,Competitive-1,3,"Engineering, Architecture, & Planning",F,Experienced (non-manager),55 Water St Ny Ny,OCMC,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",74650.0,109409.0,Manager,Other,34759.0,1,0,3,123,18,3,3,0,1
590912,HRA/DEPT OF SOCIAL SERVICES,External,5,STAFF NURSE,STAFF NURSE,Non-Competitive-5,0,Health Social Services,F,Experienced (non-manager),"132 W 125Th St., N.Y.",HOME CARE SVCS-NM,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",84744.0,84744.0,Standard,Other,0.0,1,1,3,158,34,3,6,3,0
608935,DEPT OF CITYWIDE ADMIN SVCS,External,1,Principal Administrative Associate,PRINCIPAL ADMINISTRATIVE ASSOC,Competitive-1,1,"Engineering, Architecture, & Planning",F,Experienced (non-manager),"1 Centre St., N.Y.",RES/Planning&Dispositions,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",47418.0,54531.0,Senior,Manhattan,7113.0,1,1,3,123,19,2,5,0,0
598714,DEPT OF YOUTH & COMM DEV SRVS,External,1,Agency Chief Contracting Diversity Officer (ACCDO),ADMIN CONTRACT SPECIALIST (PYR,Competitive-1,M3,"Finance, Accounting, & Procurement",F,Experienced (non-manager),"2 Lafayette St., N.Y.",PROCUREMENT,"NEW YORK CITY RESIDENCY IS REQUIRED WITHIN 90 DAYS OF APPOINTMENT  Candidates with two (2) years of City service may reside in New York City, Nassau, Orange, Rockland, Suffolk, Putnam or Westchester counties.",72038.0,192152.0,Executive,Other,120114.0,1,1,3,135,25,3,1,0,0
615004,DEPT OF HEALTH/MENTAL HYGIENE,Internal,1,"IICSU Coordinator, Bureau of Immunization",CITY RESEARCH SCIENTIST,Non-Competitive-5,1,"Constituent Services & Community Programs Health Policy, Research & Analysis",F,Experienced (non-manager),42-09 28th Street,Adult Immunization,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",70087.0,70087.0,Standard,Other,0.0,1,0,3,105,22,3,6,3,1
540780,FINANCIAL INFO SVCS AGENCY,Internal,1,COLLEGE AIDE,COLLEGE AIDE (ALL CITY DEPTS),Non-Competitive-5,1,Legal Affairs,F,Student,5 Manhattan West,ADM/Legal,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",32240.0,33280.0,Standard,Manhattan,1040.0,1,0,2,160,31,2,6,3,1
602082,HRA/DEPT OF SOCIAL SERVICES,External,2,SENIOR ARCHITECT,ARCHITECT,Competitive-1,2,"Engineering, Architecture, & Planning",F,Experienced (non-manager),375 Pearl Street,General Support Services-NM,New York City Residency is not required for this position,88026.0,101230.0,Senior,Other,13204.0,1,1,3,123,34,3,5,0,0
555525,HRA/DEPT OF SOCIAL SERVICES,External,2,QUALITY CONTROL CASE REVIEWER,PRINCIPAL ADMINISTRATIVE ASSOC,Competitive-1,2,"Constituent Services & Community Programs Communications & Intergovernmental Affairs Finance, Accounting, & Procurement Social Services",F,Experienced (non-manager),4 World Trade Center,Off Of Qual Asse-Fisc Int NM,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",53057.0,61015.0,Standard,Other,7958.0,1,1,3,83,34,3,6,0,0
608877,DEPT OF HEALTH/MENTAL HYGIENE,Internal,1,Identification Investigator,CRIMINALIST,Non-Competitive-5,2,Health,F,Experienced (non-manager),"520 1St Ave., N.Y.",OCME - ID Investigations,New York City Residency is not required for this position,76872.0,99134.0,Standard,Other,22262.0,1,0,3,152,22,3,6,3,1
573682,FINANCIAL INFO SVCS AGENCY,External,1,HELP DESK LEVEL 1 REPRESENTATIVE,CUSTOMER INFORMATION REP,Competitive-1,1,"Technology, Data & Innovation",F,Experienced (non-manager),5 Manhattan West,Adm/User Support,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview",37413.0,60310.0,Standard,Manhattan,22897.0,1,1,3,171,31,2,6,0,0
492332,DEPARTMENT OF CORRECTION,Internal,1,Project Coordinator,ASSOCIATE STAFF ANALYST,Competitive-1,0,"Communications & Intergovernmental Affairs Policy, Research & Analysis",F,Experienced (non-manager),75-20 Astoria Blvd,Strategic Plning & Plcy Dvlpm,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",65731.0,75591.0,Standard,Other,9860.0,1,0,3,66,13,3,6,0,1
622996,DEPT OF HEALTH/MENTAL HYGIENE,External,1,"Senior Early Childhood Education Consultant, Bureau of Childcare",CONSULTANT (EARLY CHILDHOOD ED,Competitive-1,2,Health,F,Experienced (non-manager),"125 Worth Street, Nyc",Child Care,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",77998.0,89698.0,Senior,Other,11700.0,1,1,3,152,22,3,5,0,0
484513,HRA/DEPT OF SOCIAL SERVICES,External,1,CONTROL CLERK,CLERICAL ASSOCIATE,Competitive-1,3,Social Services,F,Experienced (non-manager),470 Vanderbilt Ave,MAP MEDICAID ELIGIBILITY NM,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",36390.0,41848.0,Standard,Other,5458.0,1,1,3,170,34,3,6,0,0
587616,LAW DEPARTMENT,Internal,10,PARALEGAL AIDE -TORT,PARALEGAL AIDE,Competitive-1,2,Legal Affairs,F,Experienced (non-manager),"100 Church St., N.Y.",Tort: New York,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",43197.0,60449.0,Standard,Other,17252.0,1,0,3,160,36,3,6,0,1
620777,DEPT OF HEALTH/MENTAL HYGIENE,External,1,"Pharmacy Technician, Bureau of Public Health Clinics",QUALITY ASSURANCE SPECIALIST,Competitive-1,2,Health,F,Experienced (non-manager),"90-37 Parsons Blvd., Queens",Clinical Operations,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",49950.0,57442.0,Standard,Queens,7492.0,1,1,3,152,22,4,6,0,0
605826,DEPT OF HEALTH/MENTAL HYGIENE,Internal,1,"Case Monitor, Assisted Outpatient Treatment",SOCIAL WORKER,Competitive-1,0,Health,F,Experienced (non-manager),42-09 28th Street,MH - Assisted out Treatment,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",55816.0,72033.0,Standard,Other,16217.0,1,0,3,152,22,3,6,0,1
615496,HRA/DEPT OF SOCIAL SERVICES,Internal,1,IT PROJECT BUDGET MANAGER,ADMINISTRATIVE STAFF ANALYST (,Competitive-1,0,"Finance, Accounting, & Procurement",F,Experienced (non-manager),4 World Trade Center,Budget Administration-NM,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",84451.0,95000.0,Manager,Other,10549.0,1,0,3,135,34,3,3,0,1
591874,ADMIN FOR CHILDREN'S SVCS,Internal,1,Director,ADMINISTRATIVE STAFF ANALYST (,Competitive-1,0,"Finance, Accounting, & Procurement",F,Experienced (non-manager),"150 William Street, New York N",Dpty Comm Fnancl Svcs-Finance,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",94715.0,136260.0,Director,Other,41545.0,1,0,3,135,0,3,0,0,1
591148,DEPARTMENT OF TRANSPORTATION,Internal,1,Project Lead â Bike Unit,TRANSPORTATION SPECIALIST,Competitive-1,2,"Engineering, Architecture, & Planning",F,Experienced (non-manager),55 Water St Ny Ny,Office of Bicycle/Pedes Prgms,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",74041.0,107227.0,Senior,Other,33186.0,1,0,3,123,18,3,5,0,1
591274,DEPT OF ENVIRONMENT PROTECTION,Internal,1,Assistant Civil Engineer,ASSISTANT CIVIL ENGINEER,Competitive-1,0,"Engineering, Architecture, & Planning",F,Experienced (non-manager),96-05 Horace Harding Expway,PERMITTING CENTRAL,New York City Residency is not required for this position,71726.0,71726.0,Mid,Other,0.0,1,0,3,123,21,3,4,0,1
585699,DEPT OF DESIGN & CONSTRUCTION,Internal,1,Deputy Director,ADM CONSTRUCTION PRJ MGR-NM,Competitive-1,0,"Engineering, Architecture, & Planning",F,Experienced (non-manager),30-30 Thomson Ave L I City Qns,PUB BLDGS/CPD/Courts,New York City residency is not required for this position.,56972.0,123150.0,Director,Queens,66178.0,1,0,3,123,20,4,0,0,1
604788,HUMAN RIGHTS COMMISSION,Internal,3,AGENCY ATTORNEY INTERNE,AGENCY ATTORNEY INTERNE,Non-Competitive-5,0,Legal Affairs,F,Experienced (non-manager),"22 Reade St, Ny",Law Enforc.Bureau Executive,New York City Residency is not required for this position,62397.0,71757.0,Junior,Other,9360.0,1,0,3,160,35,3,2,3,1
627196,DEPARTMENT OF CORRECTION,Internal,1,ADMINISTRATIVE STOREKEEPER,ADMINISTRATIVE STOREKEEPER,Competitive-1,M3,Building Operations & Maintenance,F,Experienced (non-manager),"Hazen St-Sod-Supp.Svcs., E.Elm",F.M.R.D. Civilian,Candidates must live in New York State for this position.,78721.0,192152.0,Standard,Other,113431.0,1,0,3,50,13,3,6,0,1
622993,DEPT OF HEALTH/MENTAL HYGIENE,Internal,1,"Early Childhood Education Consultant, Bureau of Childcare",CONSULTANT (EARLY CHILDHOOD ED,Competitive-1,1,"Health Public Safety, Inspections, & Enforcement",F,Experienced (non-manager),NYC - All Boroughs,Child Care,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",72603.0,74160.0,Standard,Other,1557.0,1,0,3,157,22,3,6,0,1
619444,DEPT OF DESIGN & CONSTRUCTION,External,1,Project Manager,PROJECT MANAGER,Competitive-1,0,"Engineering, Architecture, & Planning",F,Manager,30-30 Thomson Ave L I City Qns,Pub Bldgs/Cultural,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",62370.0,71726.0,Manager,Queens,9356.0,1,1,4,123,20,4,3,0,0
606620,DEPT OF DESIGN & CONSTRUCTION,Internal,1,Project Manager,ASSOCIATE PROJECT MANAGER,Competitive-1,1,"Engineering, Architecture, & Planning Building Operations & Maintenance Public Safety, Inspections, & Enforcement",F,Experienced (non-manager),30-30 Thomson Ave L I City Qns,Pub Bldgs/Courts,New York City Residency is not required for this position,74041.0,85147.0,Manager,Queens,11106.0,1,0,3,125,20,4,3,0,1
625999,NYC HOUSING AUTHORITY,Internal,1,Quality Assurance Specialist,QUALITY ASSURANCE SPECIALIST,Competitive-1,2,"Finance, Accounting, & Procurement",F,Experienced (non-manager),Office of the Senior Director,Logistics & Inventory,NYCHA has no residency requirements.,71209.0,71209.0,Standard,Other,0.0,1,0,3,135,43,3,6,0,1
537494,HRA/DEPT OF SOCIAL SERVICES,Internal,1,UNIT CLERK,CLERICAL ASSOCIATE,Competitive-1,3,Administration & Human Resources,F,Experienced (non-manager),4 World Trade Center,Off Of ChildÂ  Enforc-NM,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",36390.0,58953.0,Standard,Other,22563.0,1,0,3,0,34,3,6,0,1
565798,DEPARTMENT OF TRANSPORTATION,Internal,1,Civil Engineer 3,CIVIL ENGINEER,Competitive-1,3,"Engineering, Architecture, & Planning",F,Experienced (non-manager),55 Water St Ny Ny,Bridges Roadways,New York City Residency is not required for this position,90114.0,122168.0,Standard,Other,32054.0,1,0,3,123,18,3,6,0,1
572056,DEPT OF ENVIRONMENT PROTECTION,External,1,Asset Management Program Planner,CITY RESEARCH SCIENTIST,Non-Competitive-5,3,"Engineering, Architecture, & Planning",F,Manager,96-05 Horace Harding Expway,Dept of Environment Protection,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",84468.0,111003.0,Standard,Other,26535.0,1,1,4,123,21,3,6,3,0
